DATA,Temperature,Humidity,Speed,Speed_Max,WindDirection(Degrees),Rain_Tot,Pressure,Radiation,Visibility_Avg,TimeSunRise,TimeSunSet
16/01/2020 01:00,14.35,74.18,2.371,5.65,48.6,0,810.698,-1.7,null,,
16/01/2020 02:00,13.87,76.99,2.259,5.98,39.7,0,810.573,-1.4,null,,
16/01/2020 03:00,12.9,81.93,2.735,4.19,14.2,0,810.262,-1.4,null,,
16/01/2020 04:00,12.1,82.69,2.902,4.37,10,0,810.11,-0.9,null,,
16/01/2020 05:00,12.93,79.9,2.64,4.42,21.9,0,809.953,-0.7,null,,
16/01/2020 06:00,12.79,80.81,2.449,4.13,18.1,0,810.394,-0.6,null,,
16/01/2020 07:00,12.64,83.39,2.784,6.86,53,0,810.806,-0.9,null,,
16/01/2020 08:00,12.3,78.71,4.319,8.16,82,0,811.15,22.5,null,,
16/01/2020 09:00,13.18,71.94,4.102,9.55,74.6,0,811.808,225.9,null,,
16/01/2020 10:00,13.87,66.8,4.657,8.37,69.8,0,812.575,173.3,null,,
16/01/2020 11:00,15.01,60.08,3.864,7.81,71.4,0,812.647,379.6,null,,
16/01/2020 12:00,16.43,54.44,3.737,8.09,69.5,0,812.132,537.2,null,,
16/01/2020 13:00,18.64,44.24,4.003,8.73,81.4,0,811.119,724.6,null,,
16/01/2020 14:00,20.94,36.36,2.675,6.21,68.1,0,809.781,833.8,null,,
16/01/2020 15:00,22.68,27.54,3.279,8.02,86.4,0,808.681,721.6,null,,
16/01/2020 16:00,22.45,30.89,4.47,8.22,81.5,0,807.918,447.3,null,,
16/01/2020 17:00,21.75,31.51,4.203,8.27,76.5,0,807.865,253.7,null,,
16/01/2020 18:00,20.46,37.66,5.279,10.93,66.5,0,808.324,167.6,null,,
16/01/2020 19:00,18.22,48.71,5.555,10.66,68.4,0,808.784,12.7,null,,
16/01/2020 20:00,16.24,58.39,5.087,10.34,63.3,0,809.669,-1.1,null,,
16/01/2020 21:00,15.59,63.79,4.857,10.04,57.8,0,810.495,-1.3,null,,
16/01/2020 22:00,14.92,70.55,2.231,5.09,21.4,0,811.32,-1.5,null,,
16/01/2020 23:00,14.51,76.05,3.214,9.53,56.7,0,811.346,-1.4,null,,
17/01/2020 00:00,14.17,79.31,2.823,6.38,35.8,0,811.508,-1.4,null,,
17/01/2020 01:00,13.82,81.2,4.305,7.55,50.5,0,811.083,-1.2,null,,
17/01/2020 02:00,13.45,82.57,3.071,7.49,61.3,0,810.884,-1.2,null,,
17/01/2020 03:00,13.15,83.9,1.843,4.44,15.1,0,810.538,-1.5,null,,
17/01/2020 04:00,13.3,82.69,2.947,6.71,28.2,0,810.422,-1.6,null,,
17/01/2020 05:00,13.06,83.25,2.269,4.74,8.5,0,810.489,-1.3,null,,
17/01/2020 06:00,12.64,84.41,2.863,5,356.6,0,810.597,-1.5,null,,
17/01/2020 07:00,12.67,82.42,2.326,5.46,15.3,0,810.947,-1.5,null,,
17/01/2020 08:00,12.82,82.43,2.214,4.79,24.2,0,811.422,21.9,null,,
17/01/2020 09:00,13.93,77.09,1.969,6.07,34.3,0,811.878,202.8,null,,
17/01/2020 10:00,15.87,67.38,2.768,6.54,74.9,0,812.26,412.5,null,,
17/01/2020 11:00,17.42,59.41,2.332,5.08,97.7,0,812.4,573.1,null,,
17/01/2020 12:00,19.01,52.67,2.412,4.62,127.8,0,811.863,706.6,null,,
17/01/2020 13:00,21.07,42.39,2.225,5.05,147,0,810.983,819.8,null,,
17/01/2020 14:00,22.77,32.88,2.35,4.7,184.9,0,809.754,797.7,null,,
17/01/2020 15:00,23.92,26.95,2.38,5.22,186.9,0,808.645,741,null,,
17/01/2020 16:00,24.46,20.68,2.024,5.94,233.3,0,808.016,605.9,null,,
17/01/2020 17:00,24.35,21.58,1.631,4.98,228.2,0,807.755,352.9,null,,
17/01/2020 18:00,23.82,22.23,1.398,3.55,270.8,0,807.806,128.8,null,,
17/01/2020 19:00,21.69,33.32,2.282,5.09,336.5,0,808.263,9.2,null,,
17/01/2020 20:00,19.38,53.83,3.375,7.28,20.1,0,809.049,-0.4,null,,
17/01/2020 21:00,17.78,59.48,2.511,5.39,2.5,0,810.109,-0.8,null,,
17/01/2020 22:00,16.58,64.37,2.419,5.2,35.4,0,810.761,-1.4,null,,
17/01/2020 23:00,15.52,69.67,2.481,5.82,25.4,0,811.047,-1.3,null,,
18/01/2020 00:00,14.49,75.03,3.102,5.3,18.1,0,811.042,-1.1,null,,
18/01/2020 01:00,13.56,78.77,2.553,4,18.6,0,810.944,-1.3,null,,
18/01/2020 02:00,12.72,81.92,2.829,4.65,11,0,810.784,-1.2,null,,
18/01/2020 03:00,12.48,83.6,2.783,4.76,0.8,0,810.461,-1.2,null,,
18/01/2020 04:00,12.09,83.48,2.934,4.49,6,0,810.108,-1.2,null,,
18/01/2020 05:00,11.63,84.88,2.694,4.55,5.8,0,810.183,-1.2,null,,
18/01/2020 06:00,11.27,87.43,2.836,4.62,8.4,0,810.347,-1.4,null,,
18/01/2020 07:00,11.01,88.96,2.29,3.92,21.1,0,810.679,-1.2,null,,
18/01/2020 08:00,10.76,90.85,1.154,3.02,71,0,811.173,19.4,null,,
18/01/2020 09:00,11.92,85.07,1.721,4.56,44.6,0,811.766,195.7,null,,
18/01/2020 10:00,13.81,76.79,2.083,4.55,115.9,0,812.315,400.7,null,,
18/01/2020 11:00,15.21,69.75,1.968,5.15,23.3,0,812.334,489.7,null,,
18/01/2020 12:00,17.56,59.34,1.772,3.71,350.3,0,811.837,681.4,null,,
18/01/2020 13:00,20.62,48.28,1.912,4.11,176.7,0,810.742,809.8,null,,
18/01/2020 14:00,22.92,38.15,1.766,4.67,196.6,0,809.56,797.5,null,,
18/01/2020 15:00,23.76,29.86,1.818,5.02,133.6,0,808.802,722.9,null,,
18/01/2020 16:00,23.51,30.71,2.654,6.25,42.9,0,808.266,311.3,null,,
18/01/2020 17:00,22.17,52.97,4.251,8.8,30.4,0.2,808.008,39.3,null,,
18/01/2020 18:00,17.8,55.31,4.357,8.42,340,0,809.086,53.1,null,,
18/01/2020 19:00,16.93,53.37,3.964,7.65,5.6,0,809.361,3.9,null,,
18/01/2020 20:00,16.61,58.5,2.327,5.35,14.8,0,809.882,-1.1,null,,
18/01/2020 21:00,15.38,68.7,2.237,5.23,74.9,0,810.835,-1.2,null,,
18/01/2020 22:00,14.47,72.92,2.853,6.14,53.1,0,811.754,-1.3,null,,
18/01/2020 23:00,13.76,77.09,3.771,7.05,84.3,0,812.295,-1.3,null,,
19/01/2020 00:00,13.68,76.86,3.647,6.48,71.1,0,812.372,-1.3,null,,
19/01/2020 01:00,13.7,77.35,3.591,6.2,50.1,0,811.991,-0.9,null,,
19/01/2020 02:00,12.66,80.56,2.199,3.79,348.9,0,811.815,-0.6,null,,
19/01/2020 03:00,12.64,79.58,1.758,3.75,4.2,0,811.568,-1.1,null,,
19/01/2020 04:00,13.64,77.6,4.131,8.21,54.8,0,811.348,-0.8,null,,
19/01/2020 05:00,13.8,76.04,3.303,6.7,56.3,0,811.28,-0.6,null,,
19/01/2020 06:00,13.9,73.74,3.448,6.97,63.1,0,811.461,-0.5,null,,
19/01/2020 07:00,13.8,74.46,4.229,7.16,67.6,0,811.893,-0.4,null,,
19/01/2020 08:00,13.72,75.83,4.038,7.51,62.1,0,812.318,7.7,null,,
19/01/2020 09:00,14.03,74.99,4.657,7.67,57.5,0,813.003,94.6,null,,
19/01/2020 10:00,14.71,73.55,4.336,8.52,69.9,0,813.735,218.2,null,,
19/01/2020 11:00,15.76,68.18,4.62,10.57,79.1,0,814.094,303.7,null,,
19/01/2020 12:00,17.01,62.98,6.092,10.23,76.7,0,813.598,631.4,null,,
19/01/2020 13:00,18.13,56.63,5.848,9.98,82.9,0,813.007,596.1,null,,
19/01/2020 14:00,18.14,55.55,5.663,12.04,67.1,0,812.253,416.2,null,,
19/01/2020 15:00,18.1,53.71,6.748,11.86,76.6,0,811.558,502.1,null,,
19/01/2020 16:00,17.64,54.72,6.095,10.75,78.2,0,811.351,278.3,null,,
19/01/2020 17:00,17.4,53.82,7.018,12.08,73.9,0,811.171,273.2,null,,
19/01/2020 18:00,15.78,60.74,6.596,11.27,81.1,0,811.625,33.9,null,,
19/01/2020 19:00,14.48,68.27,5.937,11.81,77.5,0,812.486,1.3,null,,
19/01/2020 20:00,12.96,82.71,4.204,8.22,69.7,3.4,813.318,-6.3,null,,
19/01/2020 21:00,14.47,85.07,3.162,6.23,55.5,2.8,811.491,-15.4,null,,
19/01/2020 22:00,11.95,76.8,3.107,7.99,63.6,0.7,815.037,0.8,null,,
19/01/2020 23:00,11.59,87.26,1.481,3.9,6.3,0,814.89,-0.4,null,,
20/01/2020 00:00,11.15,88.52,2.642,6.84,38,0.5,814.68,-0.8,null,,
20/01/2020 01:00,11.05,88.15,2.439,5.62,142.7,0.5,814.253,-6.4,null,,
20/01/2020 02:00,15.39,84.85,1.723,5.48,118,3,814.574,-9,null,,
20/01/2020 03:00,19.38,79.91,2.902,8.67,41,0.1,813.542,-10.3,null,,
20/01/2020 04:00,14.65,75.21,3.115,8.04,264.4,0.1,813.012,-4.2,null,,
20/01/2020 05:00,14.48,88.43,3.187,7.8,55.5,0,813.388,-0.9,null,,
20/01/2020 06:00,10.33,87.91,2.573,6.08,63.7,0,813.783,-0.8,null,,
20/01/2020 07:00,10.39,88.39,2.815,6.94,32.2,0,814.047,-0.6,null,,
20/01/2020 08:00,10.59,87.1,2.223,5.93,19.7,0,814.61,3.8,null,,
20/01/2020 09:00,10.82,86.09,2.439,6.37,8.5,0,815.341,54.7,null,,
20/01/2020 10:00,11.55,82.69,2.285,6.77,85.6,0,815.943,167.8,null,,
20/01/2020 11:00,12.13,79.2,1.86,5.96,42.9,0,816.279,224.5,null,,
20/01/2020 12:00,13.12,74.03,2.588,6.44,46.8,0,816.167,412.3,null,,
20/01/2020 13:00,13.92,68.65,3.449,7.66,83.5,0,815.561,571.7,null,,
20/01/2020 14:00,14.79,63.52,5.145,10.33,79,0,814.504,522.6,null,,
20/01/2020 15:00,15.17,60.76,5.563,10.14,74.4,0,813.525,481.4,null,,
20/01/2020 16:00,15.63,58.49,4.819,8.82,76.9,0,812.938,378.8,null,,
20/01/2020 17:00,15.93,54.51,5.456,9.46,84.7,0,812.789,330.2,null,,
20/01/2020 18:00,15.22,58.24,4.816,8.99,75.3,0,812.825,129,null,,
20/01/2020 19:00,13.9,63.44,5.206,10.55,76.5,0,813.077,13.5,null,,
20/01/2020 20:00,12.38,71.88,5.758,10.15,68.4,0,813.644,-0.8,null,,
20/01/2020 21:00,11.13,76.45,5.251,9.53,68.8,0,814.058,-0.9,null,,
20/01/2020 22:00,10,80.43,3.043,8.85,70.6,0,814.516,-1,null,,
20/01/2020 23:00,9.44,79.43,1.91,6.63,7.6,0,814.623,-1.4,null,,
21/01/2020 00:00,8.16,85.26,2.082,4.98,26.7,0,814.516,-1.2,null,,
21/01/2020 01:00,7.91,86.54,2.301,5.74,34.1,0,814.084,-1.6,null,,
21/01/2020 02:00,7.77,87.26,2.001,3.9,40.6,0,813.804,-1.6,null,,
21/01/2020 03:00,7.56,88.46,1.391,3.66,39.8,0,813.517,-1.3,null,,
21/01/2020 04:00,6.81,91.16,1.364,2.44,353.1,0,813.278,-1.1,null,,
21/01/2020 05:00,7.17,90.61,1.857,4.02,13.9,0,813.258,-0.7,null,,
21/01/2020 06:00,7.43,89.4,2.25,4.24,33.1,0,813.577,-0.1,null,,
21/01/2020 07:00,7.07,91.21,2.362,4.75,66.4,0,814.148,0,null,,
21/01/2020 08:00,6.84,91.73,2.715,5.23,63.7,0,814.839,4.4,null,,
21/01/2020 09:00,6.6,92.08,2.738,5.65,71.4,0,815.541,41.3,null,,
21/01/2020 10:00,6.96,90.22,2.803,5.92,71.7,0,816.089,103.4,null,,
21/01/2020 11:00,7.76,86.78,2.334,5.86,81,0,816.155,156.3,null,,
21/01/2020 12:00,8.79,81.86,2.583,5.43,70.2,0,815.669,280.6,null,,
21/01/2020 13:00,10.9,71.8,2.174,5.86,56.2,0,814.477,781.4,null,,
21/01/2020 14:00,14.52,57.68,1.593,3.69,168,0,813.116,847.3,null,,
21/01/2020 15:00,17.39,47.77,1.889,4.21,183.3,0,811.806,775.7,null,,
21/01/2020 16:00,19.23,38.29,2.155,4.7,186.2,0,810.806,623.1,null,,
21/01/2020 17:00,19.96,32.79,2.152,4.47,175.1,0,810.181,418,null,,
21/01/2020 18:00,19.6,32.88,1.778,4.28,155.6,0,810.067,166.9,null,,
21/01/2020 19:00,18.25,36.12,2.088,3.7,138.2,0,810.088,14.8,null,,
21/01/2020 20:00,16.39,42.02,1.703,2.45,71.4,0,810.346,-1.7,null,,
21/01/2020 21:00,15.14,46.46,2.211,4.3,23.6,0,810.719,-1.7,null,,
21/01/2020 22:00,13.7,53.9,2.018,3.23,1.5,0,810.991,-1.4,null,,
21/01/2020 23:00,12.24,59.89,2.383,3.36,354.2,0,811.159,-1.6,null,,
22/01/2020 00:00,11.92,63.74,2.586,4.57,9.4,0,810.943,-1.4,null,,
22/01/2020 01:00,10.78,70.95,2.367,4.2,5.6,0,810.702,-1.1,null,,
22/01/2020 02:00,9.54,79.66,2.346,3.47,13.3,0,810.525,-1.2,null,,
22/01/2020 03:00,8.86,84.49,2.396,3.88,15.9,0,810.117,-1.4,null,,
22/01/2020 04:00,7.6,89.74,3.143,4.66,1.6,0,809.694,-0.7,null,,
22/01/2020 05:00,6.67,94.09,2.655,3.74,0.1,0,809.41,-0.9,null,,
22/01/2020 06:00,6.18,93.6,2.53,3.35,3.4,0,809.259,-1.2,null,,
22/01/2020 07:00,5.68,93.88,2.286,3.49,12.3,0,809.281,-1.1,null,,
22/01/2020 08:00,5.7,91.97,2.165,3.79,10.3,0,809.719,20.9,null,,
22/01/2020 09:00,7.21,86.52,1.18,2.15,345.8,0,810.343,168.5,null,,
22/01/2020 10:00,9.79,78.96,0.964,2.39,327.3,0,810.556,249.6,null,,
22/01/2020 11:00,12.59,67.39,0.783,1.86,203.9,0,810.55,237.4,null,,
22/01/2020 12:00,14.07,61.9,0.832,2.21,285.4,0,810.235,189.6,null,,
22/01/2020 13:00,16.25,56.77,1.429,4.17,225.9,0,809.568,348.7,null,,
22/01/2020 14:00,18.24,49.21,3.938,7.91,243.2,0,808.478,576.8,null,,
22/01/2020 15:00,20.61,39.97,5.426,10.15,236.2,0,807.343,786.1,null,,
22/01/2020 16:00,21.11,37.45,5.594,12.04,251.6,0,806.631,418.6,null,,
22/01/2020 17:00,21.01,38.56,5.545,9.85,251.4,0,806.229,343.8,null,,
22/01/2020 18:00,21.17,35.61,5.135,9.67,242.7,0,806.083,167.8,null,,
22/01/2020 19:00,19.89,38.57,2.662,6.85,220.5,0,806.355,10.7,null,,
22/01/2020 20:00,18.82,42.29,1.185,2,213.9,0,806.982,-1.5,null,,
22/01/2020 21:00,18.18,42.41,1.537,3.38,245,0,807.467,-1.4,null,,
22/01/2020 22:00,17.11,45.75,1.094,2.59,252.8,0,807.847,-1.8,null,,
22/01/2020 23:00,16.23,56.79,2.511,3.74,236.2,0,807.908,-1.5,null,,
23/01/2020 00:00,15.23,63.34,1.957,3.69,226.2,0,807.773,-1.3,null,,
23/01/2020 01:00,14.18,67.09,1.215,1.93,96.6,0,807.468,-1.6,null,,
23/01/2020 02:00,13.95,67.62,1.23,1.93,94.1,0,807.172,-1.6,null,,
23/01/2020 03:00,12.93,70.67,0.599,1.55,338.9,0,806.929,-1.1,null,,
23/01/2020 04:00,13.17,66.9,1.102,1.81,325.4,0,806.702,-1.2,null,,
23/01/2020 05:00,13.16,65.41,0.535,1.09,186.4,0,806.493,-1.4,null,,
23/01/2020 06:00,12.3,69.32,1.07,2.1,254.9,0,806.606,-1.4,null,,
23/01/2020 07:00,12.28,71.78,1.5,2.34,129.6,0,807.129,-1.2,null,,
23/01/2020 08:00,12.06,75.61,1.37,3.74,118.8,0,807.772,15,null,,
23/01/2020 09:00,12.55,74.5,1.07,2.45,202.4,0,808.519,90.5,null,,
23/01/2020 10:00,13.64,69.76,1.279,3.06,205.5,0,809.017,158.8,null,,
23/01/2020 11:00,14.7,65.64,1.837,4.03,185.1,0,809.246,248.9,null,,
23/01/2020 12:00,16.33,58.87,2.637,6.32,211.6,0,809.052,418.9,null,,
23/01/2020 13:00,17.01,50.85,3.317,7.8,212.2,0,808.08,273.3,null,,
23/01/2020 14:00,17.95,44.1,3.133,5.87,207.2,0,807.217,414.7,null,,
23/01/2020 15:00,18.01,44.01,3.448,6.63,222.2,0,806.956,270.5,null,,
23/01/2020 16:00,17.54,43.35,4.032,7.74,289,0,806.7,125.3,null,,
23/01/2020 17:00,14.46,57.9,2.788,6.09,15.5,0.3,806.978,29.2,null,,
23/01/2020 18:00,12.79,67.95,3.002,6.85,172.2,0.2,807.165,19.3,null,,
23/01/2020 19:00,12.23,73.17,2.773,6.75,137.9,0.1,807.43,0.7,null,,
23/01/2020 20:00,12.04,72.4,1.571,3.08,81.7,0,807.825,-0.6,null,,
23/01/2020 21:00,11.57,77.27,1.912,3.76,10.8,0,807.966,-0.7,null,,
23/01/2020 22:00,11.27,77.57,2.252,4.34,28,0,808.259,-0.7,null,,
23/01/2020 23:00,10.91,78.43,2.372,4.44,17.8,0,808.123,-0.9,null,,
24/01/2020 00:00,10.81,76.08,1.554,2.83,3.3,0,808.194,-1.3,null,,
24/01/2020 01:00,9.94,80.62,2.626,4.31,355.4,0,807.864,-0.8,null,,
24/01/2020 02:00,9.2,83.7,3.046,4.17,358.9,0,807.747,-1.4,null,,
24/01/2020 03:00,8.53,83.98,2.972,4.52,350.7,0,807.475,-0.8,null,,
24/01/2020 04:00,8.14,83.31,3.103,4.54,357,0,807.186,-1.8,null,,
24/01/2020 05:00,8.34,81.55,2.786,4.33,8.5,0,807.315,-1.1,null,,
24/01/2020 06:00,7.5,83.75,2.647,3.74,12.9,0,807.676,-1.6,null,,
24/01/2020 07:00,7.13,84.27,3.393,4.7,13.8,0,808.226,-1.1,null,,
24/01/2020 08:00,6.47,86.09,2.744,3.86,353.6,0,809.038,21,null,,
24/01/2020 09:00,8.21,81.55,2.179,3.64,333.9,0,809.855,208.3,null,,
24/01/2020 10:00,12.13,69.59,1.323,2.56,271.5,0,810.718,440.2,null,,
24/01/2020 11:00,14.98,59.84,1.661,3.96,164.5,0,810.856,643.1,null,,
24/01/2020 12:00,16.83,51.5,1.703,4.14,155.8,0,810.24,785.1,null,,
24/01/2020 13:00,18.77,44,1.821,5.2,203.5,0,809.206,866,null,,
24/01/2020 14:00,19.71,38.6,2.711,6.15,186,0,808.137,826.1,null,,
24/01/2020 15:00,20.11,36.64,2.138,5.53,159.2,0,807.237,642.3,null,,
24/01/2020 16:00,20.9,33.56,2.162,4.98,136.9,0,806.521,599.6,null,,
24/01/2020 17:00,21.43,32.39,1.582,4.55,272.6,0,806.025,354.2,null,,
24/01/2020 18:00,21.49,31.72,1.161,3.23,224.5,0,805.995,173.6,null,,
24/01/2020 19:00,19.88,36.1,2.183,7.25,132.8,0,806.213,18,null,,
24/01/2020 20:00,16.59,53.41,6.041,10.49,80.6,0,806.842,0.1,null,,
24/01/2020 21:00,14.59,64.39,2.746,9.11,85.5,0,807.967,-0.8,null,,
24/01/2020 22:00,13.54,70.94,2.584,5.81,320.3,0,808.905,-1.2,null,,
24/01/2020 23:00,12.48,77.42,2.819,9.13,49.2,0,809.318,-1.2,null,,
25/01/2020 00:00,11.92,80.36,2.832,6.69,47.7,0,809.582,-1.6,null,,
25/01/2020 01:00,11.52,82.14,2.576,7.12,38,0,809.44,-1.4,null,,
25/01/2020 02:00,11.3,82.25,2.079,6.54,21.3,0,809.312,-1.6,null,,
25/01/2020 03:00,11.02,82.94,2.296,4.84,36.3,0,808.785,-1.5,null,,
25/01/2020 04:00,10.43,85.18,1.867,3.88,11.8,0,808.326,-1.5,null,,
25/01/2020 05:00,9.76,87.35,2.199,3.77,1.4,0,808.224,-1.3,null,,
25/01/2020 06:00,9.09,88.91,2.001,3,2.5,0,808.464,-1.3,null,,
25/01/2020 07:00,8.46,90.26,2.202,3.01,0.5,0,809.122,-1.1,null,,
25/01/2020 08:00,8.53,91.72,1.546,2.63,43.1,0,809.941,18.8,null,,
25/01/2020 09:00,9.35,88.37,1.359,2.8,340,0,810.779,199.1,null,,
25/01/2020 10:00,11.36,80.97,1.264,2.59,326.6,0,811.206,350,null,,
25/01/2020 11:00,14.09,67.35,1.358,2.96,269.6,0,811.258,587.1,null,,
25/01/2020 12:00,16.35,52.84,1.885,4.79,190.7,0,810.857,719.4,null,,
25/01/2020 13:00,18.34,41.41,2.369,6.22,185.4,0,809.761,778.3,null,,
25/01/2020 14:00,20.26,34.09,3.538,7.49,200.6,0,808.736,821,null,,
25/01/2020 15:00,21.26,27.39,4.784,9.02,234.7,0,807.865,595.8,null,,
25/01/2020 16:00,21.37,27.73,4.235,8.4,229.5,0,807.413,445.7,null,,
25/01/2020 17:00,20.9,28.94,4.149,8.94,248.6,0,807.305,243.3,null,,
25/01/2020 18:00,20.45,30.55,3.836,6.86,245.6,0,807.522,126.6,null,,
25/01/2020 19:00,19.41,33.4,3.825,6.24,245.3,0,807.729,12.5,null,,
25/01/2020 20:00,17.66,38.81,2.387,5.53,273.2,0,808.108,-1.3,null,,
25/01/2020 21:00,16.7,41.88,2.393,5.37,229.8,0,808.915,-1.8,null,,
25/01/2020 22:00,15.71,43.66,1.783,3.45,211.8,0,809.566,-1.3,null,,
25/01/2020 23:00,14.49,48.95,1.165,3.25,332.7,0,809.877,-1.5,null,,
26/01/2020 00:00,14.59,49.91,1.533,3.41,226.1,0,810.25,-2.1,null,,
26/01/2020 01:00,13.92,54.88,1.517,3.02,213.4,0,809.972,-1.3,null,,
26/01/2020 02:00,13.16,56.63,2.055,3.36,139.7,0,809.53,-1.5,null,,
26/01/2020 03:00,12.72,57.54,1.117,2.83,164.1,0,809.337,-1.1,null,,
26/01/2020 04:00,12.48,59.26,0.992,2.29,106.9,0,809.279,-1.2,null,,
26/01/2020 05:00,12.23,60.23,1.863,2.51,126.6,0,809.143,-0.8,null,,
26/01/2020 06:00,11.43,62.11,1.439,3.1,149.7,0,809.135,-1.2,null,,
26/01/2020 07:00,10.82,65.06,1.464,2.36,102,0,809.495,-1.6,null,,
26/01/2020 08:00,10.82,67.26,1.036,1.71,176.6,0,810.221,15.9,null,,
26/01/2020 09:00,11.27,67.04,0.873,1.96,190.6,0,811.03,47.6,null,,
26/01/2020 10:00,12.15,66.01,1.216,2.25,170.6,0,811.798,89.9,null,,
26/01/2020 11:00,13.53,61.8,1.199,2.51,160.7,0,812.003,185.5,null,,
26/01/2020 12:00,14.28,58.76,1.125,3.78,184.1,0,811.703,175,null,,
26/01/2020 13:00,14.99,58.08,1.85,5.34,191.8,0,811.06,231.2,null,,
26/01/2020 14:00,15.65,56.45,2.212,4.41,214.2,0,810.144,252.2,null,,
26/01/2020 15:00,16.33,54.46,1.99,4.29,191.3,0,809.211,397,null,,
26/01/2020 16:00,18.02,46.84,2.055,4.36,185.2,0,808.558,511.7,null,,
26/01/2020 17:00,18.48,42.33,2.984,6.02,206.3,0,808.067,300,null,,
26/01/2020 18:00,18.63,42.48,2.773,4.88,184.2,0,807.868,214.4,null,,
26/01/2020 19:00,17.4,47.22,1.68,4.16,190,0,807.985,16.8,null,,
26/01/2020 20:00,16.17,51.09,1.372,2.72,10.4,0,808.352,-1.8,null,,
26/01/2020 21:00,15.37,53.35,2.238,3.11,24.4,0,808.761,-1.3,null,,
26/01/2020 22:00,14.98,54.94,2.358,3.87,15.7,0,809.211,-1.3,null,,
26/01/2020 23:00,14.12,59.14,2.059,3.47,51.6,0,809.47,-0.9,null,,
27/01/2020 00:00,13.47,62.91,1.434,2.26,351.9,0,809.634,-0.7,null,,
27/01/2020 01:00,12.8,66.81,1.258,2.36,346.4,0,809.552,-0.9,null,,
27/01/2020 02:00,12.6,66.96,0.99,2.28,2.6,0,809.336,-0.8,null,,
27/01/2020 03:00,12.21,67.05,0.921,2.24,92.5,0,809.182,-1.5,null,,
27/01/2020 04:00,11.31,69.94,1.545,2.74,39.3,0,808.93,-1.4,null,,
27/01/2020 05:00,11.74,67.87,0.637,1.66,354.3,0,808.923,-1,null,,
27/01/2020 06:00,10.81,72.56,1.18,2.35,25.1,0,808.867,-1.3,null,,
27/01/2020 07:00,10.32,73.95,1.068,1.69,71.3,0,809.313,-2,null,,
27/01/2020 08:00,9.84,75.65,1.446,2.34,42.9,0,809.689,28.8,null,,
27/01/2020 09:00,12.39,67.12,0.783,2.03,142.3,0,810.219,245.4,null,,
27/01/2020 10:00,14.15,61.05,1.635,3.83,182.8,0,810.537,482.3,null,,
27/01/2020 11:00,16.04,54.99,2.696,6.62,190.7,0,810.451,670.8,null,,
27/01/2020 12:00,17.8,45.24,3.712,7.91,223.8,0,810.099,822.7,null,,
27/01/2020 13:00,19.08,37.35,4.063,8.76,221.7,0,809.366,876.7,null,,
27/01/2020 14:00,20.43,28.33,4.886,9.52,220.9,0,808.353,888.9,null,,
27/01/2020 15:00,21.39,28.5,4.703,8.79,218.3,0,807.409,805.3,null,,
27/01/2020 16:00,22.36,22.18,4.073,8.89,232.7,0,806.679,659.8,null,,
27/01/2020 17:00,22.63,20.22,4.59,7.94,250,0,806.255,459.3,null,,
27/01/2020 18:00,22.02,26.08,4.369,7.88,252.2,0,806.115,204.5,null,,
27/01/2020 19:00,20.34,27.63,3.047,6.9,283.4,0,806.172,20.7,null,,
27/01/2020 20:00,18.32,24.07,1.582,3.56,270,0,806.579,-1.9,null,,
27/01/2020 21:00,17.38,24.66,1.083,3.35,158.6,0,807.311,-2.3,null,,
27/01/2020 22:00,16.5,30.12,2.046,5.46,220.4,0,807.903,-2.3,null,,
27/01/2020 23:00,15.64,38.02,1.354,4.87,57.6,0,808.057,-1.7,null,,
28/01/2020 00:00,14.98,40.58,0.822,2.04,123.7,0,808.041,-2.1,null,,
28/01/2020 01:00,14.18,42.1,0.967,2.77,156.5,0,807.729,-2.3,null,,
28/01/2020 02:00,12.96,45.08,1.478,2.47,113.9,0,807.451,-2,null,,
28/01/2020 03:00,11.82,47.82,1.181,2.56,111.1,0,807.135,-1.6,null,,
28/01/2020 04:00,10.76,52.9,0.652,1.77,335.4,0,807.047,-1.6,null,,
28/01/2020 05:00,10.72,52.47,1.053,2.12,61.1,0,806.971,-2.7,null,,
28/01/2020 06:00,9.57,56.39,1.113,2.24,107.5,0,806.719,-1.5,null,,
28/01/2020 07:00,8.81,59.92,1.417,2.19,36.3,0,807.084,-2.5,null,,
28/01/2020 08:00,7.84,63.26,2.159,3.79,32.1,0,807.53,28.8,null,,
28/01/2020 09:00,10.81,54.29,0.993,2.27,104.6,0,808.018,228.8,null,,
28/01/2020 10:00,13.86,44.54,1.287,3.65,192.4,0,808.245,475.2,null,,
28/01/2020 11:00,16.11,37.37,3.115,6.58,195.2,0,808.189,683.8,null,,
28/01/2020 12:00,18.17,28.35,4.295,8.89,206.5,0,807.638,832.3,null,,
28/01/2020 13:00,19.32,25.7,4.635,8.86,210.1,0,806.893,899.9,null,,
28/01/2020 14:00,20.52,19.57,4.545,7.84,232.5,0,806,901.3,null,,
28/01/2020 15:00,21.65,12.14,5.194,9.6,241.3,0,805.226,837.7,null,,
28/01/2020 16:00,22,12.32,5.326,10.5,232.6,0,804.751,643,null,,
28/01/2020 17:00,21.14,10.71,5.504,10.69,266.3,0,804.706,231.8,null,,
28/01/2020 18:00,20.51,13.85,3.985,7.53,286.8,0,804.935,83.9,null,,
28/01/2020 19:00,19.89,19.53,1.671,4.38,329.7,0,805.296,20.8,null,,
